tconst,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes
tt0291988,Intimate Stories,Historias mínimas,0,2002,92
tt0292066,Lan Yu,Lan Yu,0,2001,86
tt0292174,Pattanapravesam,Pattanapravesam,0,1988,158
tt0292220,Sanmanassullavarkku Samadhanam,Sanmanassullavarkku Samadhanam,0,1986,133
tt0292242,Solino,Solino,0,2002,124
tt0292246,Spadikam,Spadikam,0,1995,150
tt0292319,Varavelpu,Varavelpu,0,1989,144
tt0292332,Vietnam Colony,Vietnam Colony,0,1992,154
tt0292432,Absolute Hundred,Apsolutnih sto,0,2001,93
tt0292490,Dil Chahta Hai,Dil Chahta Hai,0,2001,183
tt0292542,Son of the Bride,El hijo de la novia,0,2001,123
tt0292963,Before the Devil Knows You're Dead,Before the Devil Knows You're Dead,0,2007,117
tt0293007,Carandiru,Carandiru,0,2003,145
tt0293416,Metropolis,Metoroporisu,0,2001,108
tt0293475,Original Cast Album: Company,Original Cast Album: Company,0,1970,53
tt0293508,The Phantom of the Opera,The Phantom of the Opera,0,2004,143
tt0293664,Treed Murray,Treed Murray,0,2001,90
tt0293715,My Sassy Girl,Yeopgijeogin geunyeo,0,2001,137
tt0294264,Aalavandhan,Aalavandhan,0,2001,178
tt0295297,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets,0,2002,161
tt0295671,One Man Up,L'uomo in più,0,2001,100
tt0296574,Company,Company,0,2002,142
tt0296658,Take Care of My Cat,Go-yang-i-leul boo-tak-hae,0,2001,112
tt0296881,Symbiopsychotaxiplasm: Take One,Symbiopsychotaxiplasm: Take One,0,1968,75
tt0296915,Valentin,Valentín,0,2002,86
tt0297213,The Rage,Furia,0,2002,83
tt0297721,All About Lily Chou-Chou,Riri Shushu no subete,0,2001,146
tt0297884,Far from Heaven,Far from Heaven,0,2002,107
tt0298130,The Ring,The Ring,0,2002,115
tt0298148,Shrek 2,Shrek 2,0,2004,93
tt0298203,8 Mile,8 Mile,0,2002,110
tt0298228,Whale Rider,Whale Rider,0,2002,101
tt0298350,Gospodin za edin den,Gospodin za edin den,0,1983,87
tt0298514,Ravanaprabhu,Ravanaprabhu,0,2001,168
tt0298780,"Big Man, Little Love",Büyük Adam Küçük Ask,0,2001,120
tt0298845,In America,In America,0,2002,105
tt0298954,Crying... Silicon Tears,To klama vgike ap' ton Paradeiso,0,2001,110
tt0299108,Rehnaa Hai Terre Dil Mein,Rehnaa Hai Terre Dil Mein,0,2001,160
tt0299213,Waterboys,Wôtâ bôizu,0,2001,91
tt0299478,Saraband,Saraband,0,2003,107
tt0299658,Chicago,Chicago,0,2002,113
tt0299937,Go,Go,0,2001,122
tt0299977,Hero,Ying xiong,0,2002,107
tt0300140,Lilya 4-Ever,Lilja 4-ever,0,2002,109
tt0300957,Let the Women Wait,As perimenoun oi gynaikes!,0,1998,87
tt0301050,Bolivia,Bolivia,0,1999,75
tt0301082,Cardcaptor Sakura: The Movie,Gekijô-ban Kâdokaputâ Sakura,0,1999,80
tt0301083,Cardcaptor Sakura: The Sealed Card,Kâdokaputâ Sakura: Fûin sareta kâdo,0,2000,79
tt0301199,Dirty Pretty Things,Dirty Pretty Things,0,2002,97
tt0301357,Good Bye Lenin!,Good Bye Lenin!,0,2003,121
tt0301359,The Gospel According to Matthew,The Visual Bible: Matthew,0,1993,258
tt0301414,Man on the Train,L'homme du train,0,2002,90
tt0301555,God Grew Tired of Us,God Grew Tired of Us: The Story of Lost Boys of Sudan,0,2006,89
tt0301634,Frozen Stiff,Mrtav 'ladan,0,2002,90
tt0301727,Winged Migration,Le peuple migrateur,0,2001,89
tt0301978,Ten,Dah,0,2002,94
tt0303243,Happy Times,Xing fu shi guang,0,2000,102
tt0303325,Decasia,Decasia,0,2002,70
tt0303353,The Kid Stays in the Picture,The Kid Stays in the Picture,0,2002,93
tt0303408,The Trespasser,O Invasor,0,2001,97
tt0304126,Grill Point,Halbe Treppe,0,2002,106
tt0304141,Harry Potter and the Prisoner of Azkaban,Harry Potter and the Prisoner of Azkaban,0,2004,142
tt0304808,Ten Minutes Older: The Trumpet,Ten Minutes Older: The Trumpet,0,2002,92
tt0305206,American Splendor,American Splendor,0,2003,101
tt0306359,Transistor Love Story,Monrak Transistor,0,2001,120
tt0306434,Aankhen,Aankhen,0,2002,165
tt0306597,Brother to Brother,Brother to Brother,0,2004,94
tt0306646,Ringing Bell,Chirin no suzu,0,1978,47
tt0306909,Public Enemy,Gonggongui jeog,0,2002,138
tt0307197,Murder on a Sunday Morning,Un coupable idéal,0,2001,111
tt0307385,Rivers and Tides,Rivers and Tides,0,2001,90
tt0307538,Swing,Swing,0,2002,90
tt0307681,I Not Stupid,Xiaohai bu ben,0,2002,105
tt0307901,25th Hour,25th Hour,0,2002,135
tt0307920,What's Up with Cinta?,Ada Apa dengan Cinta?,0,2002,112
tt0308280,Friends,Friends,0,2001,167
tt0308476,The Cuckoo,Kukushka,0,2002,99
tt0308508,Step Into Liquid,Step Into Liquid,0,2003,88
tt0308514,Lost in La Mancha,Lost in La Mancha,0,2002,89
tt0308644,Finding Neverland,Finding Neverland,0,2004,106
tt0308808,Revolution OS,Revolution OS,0,2001,85
tt0309047,War,Voyna,0,2002,120
tt0309061,War Photographer,War Photographer,0,2001,96
tt0309150,DreamKeeper,DreamKeeper,0,2003,174
tt0309291,Blue Spring,Aoi haru,0,2001,83
tt0309565,Low Heights,Ertefae Past,0,2002,115
tt0309698,Identity,Identity,0,2003,90
tt0309912,Nicholas Nickleby,Nicholas Nickleby,0,2002,132
tt0309987,The Dreamers,The Dreamers,0,2003,115
tt0310154,In This World,In This World,0,2002,88
tt0310203,Ruby & Quentin,Tais-toi!,0,2003,85
tt0310281,A Mighty Wind,A Mighty Wind,0,2003,91
tt0310775,Sympathy for Mr. Vengeance,Boksuneun naui geot,0,2002,129
tt0310793,Bowling for Columbine,Bowling for Columbine,0,2002,120
tt0311041,Waiting Alone,Du zi deng dai,0,2004,107
tt0311072,En la ciudad sin límites,En la ciudad sin límites,0,2002,125
tt0311113,Master and Commander: The Far Side of the World,Master and Commander: The Far Side of the World,0,2003,138
tt0311320,Blind Spot. Hitler's Secretary,Im toten Winkel - Hitlers Sekretärin,0,2002,90
tt0311519,The Man Without a Past,Mies vailla menneisyyttä,0,2002,97
tt0311594,Nuvvu Naaku Nachchav,Nuvvu Naaku Nachchav,0,2001,184
tt0312004,Wallace & Gromit: The Curse of the Were-Rabbit,The Curse of the Were-Rabbit,0,2005,85
tt0312773,The Man of the Year,O Homem do Ano,0,2003,105
tt0312841,The Way Home,Jibeuro,0,2002,80
tt0312859,A Peck on the Cheek,Kannathil Muthamittal,0,2002,136
tt0312886,July Rhapsody,Nam yan sei sap,0,2002,103
tt0312932,"You Shoot, I Shoot",Maai hung paak yan,0,2001,94
tt0312941,My Life as McDull,Mak Dau goo si,0,2001,75
tt0313542,Runaway Jury,Runaway Jury,0,2003,127
tt0313550,On the Occasion of Remembering the Turning Gate,Saenghwalui balgyeon,0,2002,115
tt0313573,Selamsiz's Band,Selamsiz Bandosu,0,1987,107
tt0313670,Sweet Sixteen,Sweet Sixteen,0,2002,106
tt0314004,Dui Duari,Dui Duari,0,2000,136
tt0314009,Durval Records,Durval Discos,0,2002,96
tt0314067,Philanthropy,Filantropica,0,2002,110
tt0314331,Love Actually,Love Actually,0,2003,135
tt0314412,My Life Without Me,My Life Without Me,0,2003,106
tt0314725,Standing in the Shadows of Motown,Standing in the Shadows of Motown,0,2002,108
tt0314806,Tupac Shakur: Thug Angel,Tupac Shakur: Thug Angel,0,2002,92
tt0315255,Bangarada Manushya,Bangarada Manushya,0,1972,174
tt0315543,Open Hearts,Elsker dig for evigt,0,2002,113
tt0315642,Wazir,Wazir,0,2016,103
tt0315733,21 Grams,21 Grams,0,2003,124
tt0315983,House of Sand and Fog,House of Sand and Fog,0,2003,126
tt0316078,Kadhalukku Mariyadhai,Kadhalukku Mariyadhai,0,1997,165
tt0316188,Raising Victor Vargas,Raising Victor Vargas,0,2002,88
tt0316356,Open Range,Open Range,0,2003,139
tt0316463,Québec-Montréal,Québec-Montréal,0,2002,104
tt0316654,Spider-Man 2,Spider-Man 2,0,2004,127
tt0317219,Cars,Cars,0,2006,116
tt0317226,Marooned in Iraq,Gomgashtei dar Aragh,0,2002,100
tt0317234,Painted Fire,Chihwaseon,0,2002,120
tt0317248,City of God,Cidade de Deus,0,2002,130
tt0317705,The Incredibles,The Incredibles,0,2004,115
tt0317842,Broken Wings,Knafayim Shvurot,0,2002,87
tt0317910,The Fog of War,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara,0,2003,107
tt0318034,Russian Ark,Russkiy kovcheg,0,2002,99
tt0318069,Chess of the Wind,Shatranj-e baad,0,1976,99
tt0318202,To Be and to Have,Être et avoir,0,2002,104
tt0318411,The Magdalene Sisters,The Magdalene Sisters,0,2002,114
tt0318462,The Motorcycle Diaries,Diarios de motocicleta,0,2004,126
tt0318523,Red Bear,Un oso rojo,0,2002,95
tt0319061,Big Fish,Big Fish,0,2003,125
tt0319337,Ee Parakkum Thalika,Ee Parakkum Thalika,0,2001,138
tt0319343,Elf,Elf,0,2003,97
tt0319557,Indra,Indra,0,2002,173
tt0319640,Beehive,Kandu,0,1975,103
tt0319736,The Legend of Bhagat Singh,The Legend of Bhagat Singh,0,2002,155
tt0319769,Mondays in the Sun,Los lunes al sol,0,2002,113
tt0319813,Mannan,Mannan,0,1992,154
tt0319836,The Clay Bird,Matir Moina,0,2002,95
tt0320042,Kamchatka,Kamchatka,0,2002,106
tt0320193,Oasis,Oasiseu,0,2002,133
tt0320194,Occident,Occident,0,2002,105
tt0320421,Sathyaa,Sathyaa,0,1988,147
tt0320512,The Smashing Machine,The Smashing Machine,0,2002,93
tt0320661,Kingdom of Heaven,Kingdom of Heaven,0,2005,144
tt0320736,Vikram,Vikram,0,1986,136
tt0322420,Life Is a Miracle,Zivot je cudo,0,2004,155
tt0322545,Berlin Blues,Herr Lehmann,0,2003,105
tt0322645,Inuyasha the Movie: Affections Touching Across Time,Inuyasha: Toki o koeru omoi,0,2001,100
tt0322674,Twin Sisters,De tweeling,0,2002,137
tt0323013,Lakshya,Lakshya,0,2004,186
tt0323872,Kitchen Stories,Salmer fra kjøkkenet,0,2003,95
tt0323944,Shattered Glass,Shattered Glass,0,2003,94
tt0325675,Boats Out of Watermelon Rinds,Karpuz Kabugundan Gemiler Yapmak,0,2004,97
tt0325710,The Last Samurai,The Last Samurai,0,2003,154
tt0325805,Matchstick Men,Matchstick Men,0,2003,116
tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,Pirates of the Caribbean: The Curse of the Black Pearl,0,2003,143
tt0326098,S detza na more,S detza na more,0,1972,80
tt0326143,Saint Seiya: Legend of Crimson Youth,Seinto Seiya: Shinku no shônen densetsu,0,1988,71
tt0326306,The Trials of Henry Kissinger,The Trials of Henry Kissinger,0,2002,80
tt0326449,Zona Zamfirova,Zona Zamfirova,0,2002,104
tt0326977,I'm Not Scared,Io non ho paura,0,2003,108
tt0327056,Mystic River,Mystic River,0,2003,138
tt0327137,Secondhand Lions,Secondhand Lions,0,2003,109
tt0327597,Coraline,Coraline,0,2009,100
tt0327835,The Street Player,El harrif,0,1983,148
tt0327919,I Am David,I Am David,0,2003,90
tt0327920,I Am Trying to Break Your Heart,I Am Trying to Break Your Heart,0,2002,92
tt0328107,Man on Fire,Man on Fire,0,2004,146
tt0328675,Lover's Concerto,Yeonae soseol,0,2002,106
tt0328844,The Inheritance,Arven,0,2003,115
tt0329042,El Alamein - The Line of Fire,El Alamein - La linea del fuoco,0,2002,117
tt0329083,Fine Dead Girls,Fine mrtve djevojke,0,2002,77
tt0329330,Common Ground,Lugares comunes,0,2002,108
tt0329347,"I'm Taraneh, 15","Man, Taraneh, panzdah sal daram",0,2002,110
tt0329388,Monsieur Ibrahim,Monsieur Ibrahim et les fleurs du Coran,0,2003,95
tt0329393,Mr. and Mrs. Iyer,Mr. and Mrs. Iyer,0,2002,120
tt0329485,The Butterfly,Le papillon,0,2002,85
tt0329575,Seabiscuit,Seabiscuit,0,2003,140
tt0330069,Blue Collar Comedy Tour: The Movie,Blue Collar Comedy Tour: The Movie,0,2003,105
tt0330229,Dolls,Dôruzu,0,2002,114
tt0330243,Day of the Wacko,Dzien swira,0,2002,93
tt0330373,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,0,2005,157
tt0330536,A Colt Is My Passport,Koruto wa ore no pasupôto,0,1967,84
tt0330802,Raid,Raid,0,2003,128
tt0331080,Wheel of Time,Wheel of Time,0,2003,80
tt0331175,Any Way the Wind Blows,Any Way the Wind Blows,0,2003,127
tt0331370,Whisky,Whisky,0,2004,94
tt0331811,11:14,11:14,0,2003,86
tt0332280,The Notebook,The Notebook,0,2004,123
tt0332285,Off the Map,Off the Map,0,2003,105
tt0332379,School of Rock,School of Rock,0,2003,109
tt0332452,Troy,Troy,0,2004,163
tt0332639,Together,He ni zai yi qi,0,2002,116
tt0333388,Edifício Master,Edifício Master,0,2002,110
tt0333701,Cheese and Jam,Kajmak i marmelada,0,2003,92
tt0333764,Blue Gate Crossing,Lan se da men,0,2002,85
tt0333766,Garden State,Garden State,0,2004,102
tt0334226,Remake,Remake,0,2003,108
tt0334405,Spellbound,Spellbound,0,2002,97
tt0334416,Stevie,Stevie,0,2002,140
tt0334482,Thenkasipattanam,Thenkasipattanam,0,2000,150
tt0334725,Wondrous Oblivion,Wondrous Oblivion,0,2003,106
tt0334754,Yossi & Jagger,Yossi & Jagger,0,2002,65
tt0335266,Lost in Translation,Lost in Translation,0,2003,102
tt0335345,The Passion of the Christ,The Passion of the Christ,0,2004,127
tt0336264,Since Otar Left,Depuis qu'Otar est parti...,0,2003,103
tt0337578,Baghban,Baghban,0,2003,181
tt0337721,The Snow Walker,The Snow Walker,0,2003,103
tt0337978,Live Free or Die Hard,Live Free or Die Hard,0,2007,128
tt0338013,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,0,2004,108
tt0338135,The Barbarian Invasions,Les invasions barbares,0,2003,99
tt0338309,Evil,Ondskan,0,2003,113
tt0338490,3 Deewarein,3 Deewarein,0,2003,115
tt0338564,Infernal Affairs,Mou gaan dou,0,2002,101
tt0338751,The Aviator,The Aviator,0,2004,170
tt0338949,Edi,Edi,0,2002,97
tt0339079,Gone,Gone,0,2002,80
tt0339252,Khadgam,Khadgam,0,2002,142
tt0339419,The Mudge Boy,The Mudge Boy,0,2003,94
tt0339535,The Professional,Profesionalac,0,2003,104
tt0339707,Song for a Raggy Boy,Song for a Raggy Boy,0,2003,94
tt0340074,Against the Government,Dhidd el-Hukumah,0,1992,116
tt0340377,The Station Agent,The Station Agent,0,2003,89
tt0340468,Bus 174,Ônibus 174,0,2002,122
tt0340855,Monster,Monster,0,2003,109
tt0341455,The Web of the Witch,Makdee,0,2002,90
tt0342012,9,9,0,2002,91
tt0342150,Bukowski: Born into This,Bukowski: Born into This,0,2003,130
tt0342172,Capturing the Friedmans,Capturing the Friedmans,0,2003,107
tt0342180,A Certain Kind of Death,A Certain Kind of Death,0,2003,69
tt0342275,A Decade Under the Influence,A Decade Under the Influence,0,2003,138
tt0342492,The Green Butchers,De grønne slagtere,0,2003,100
tt0342636,Four Shades of Brown,Fyra nyanser av brunt,0,2004,192
tt0342735,Manderlay,Manderlay,0,2005,133
tt0342804,My Flesh and Blood,My Flesh and Blood,0,2003,83
tt0343121,Tupac: Resurrection,Tupac: Resurrection,0,2003,112
tt0343168,The Weather Underground,The Weather Underground,0,2002,92
tt0343221,Mother of Mine,Äideistä parhain,0,2005,111
tt0343422,On Fertile Lands,Bereketli Topraklar Üzerinde,0,1980,115
tt0343818,"I, Robot","I, Robot",0,2004,115
tt0344510,A Very Long Engagement,Un long dimanche de fiançailles,0,2004,133
tt0345032,The Keys to the House,Le chiavi di casa,0,2004,111
tt0345128,The Gleaners and I: Two Years Later,Les glaneurs et la glaneuse... deux ans après,0,2002,63
tt0345177,Ek Doctor Ki Maut,Ek Doctor Ki Maut,0,1990,122
tt0345549,Last Life in the Universe,Ruang rak noi nid mahasan,0,2003,112
tt0345950,The SpongeBob SquarePants Movie,The SpongeBob SquarePants Movie,0,2004,87
tt0346094,Distant,Uzak,0,2002,110
tt0346336,The Best of Youth,La meglio gioventù,0,2003,374
tt0347048,Head-On,Gegen die Wand,0,2004,121
tt0347105,Fuse,Gori vatra,0,2003,105
tt0347149,Howl's Moving Castle,Hauru no ugoku shiro,0,2004,119
tt0347246,Ghost in the Shell 2: Innocence,Innocence,0,2004,100
tt0347278,Jhankaar Beats,Jhankaar Beats,0,2003,143
tt0347304,Kal Ho Naa Ho,Kal Ho Naa Ho,0,2003,186
tt0347332,Khakee,Khakee,0,2004,174
tt0347449,Avellaneda's Moon,Luna de Avellaneda,0,2004,143
tt0347457,Daybreak,Om jag vänder mig om,0,2003,108
tt0347473,Main Hoon Na,Main Hoon Na,0,2004,182
tt0347618,The Cat Returns,Neko no ongaeshi,0,2002,75
tt0347779,Pinjar,Pinjar: Beyond Boundaries...,0,2003,188
tt0348568,The Classic,Keulraesik,0,2003,127
tt0349825,Miracle,Miracle,0,2004,135
tt0349878,Netaji Subhas Chandra Bose: The Forgotten Hero,Netaji Subhas Chandra Bose: The Forgotten Hero,0,2005,208
tt0350193,Take My Eyes,Te doy mis ojos,0,2003,109
tt0350258,Ray,Ray,0,2004,152
tt0351238,Distant Lights,Lichter,0,2003,105
tt0351299,Blind Shaft,Mang jing,0,2003,92
tt0351461,Noi the Albino,Nói albinói,0,2003,93
tt0351817,The Twilight Samurai,Tasogare Seibei,0,2002,129
tt0352248,Cinderella Man,Cinderella Man,0,2005,144
tt0352314,Ek Hasina Thi,Ek Hasina Thi,0,2004,120
tt0352332,The Far Side of the Moon,La face cachée de la lune,0,2003,105
tt0352343,Facing Windows,La finestra di fronte,0,2003,102
tt0352994,Walk on Water,Walk on Water,0,2004,103
tt0353496,Godfather,Godfather,0,1991,150
tt0353671,Summer in the Golden Valley,Ljeto u zlatnoj dolini,0,2003,105
tt0353725,Meesha Madhavan,Meesha Madhavan,0,2002,165
tt0353935,Ramji Rao Speaking,Ramji Rao Speaking,0,1989,150
tt0353969,Memories of Murder,Salinui chueok,0,2003,132
tt0353975,Sandesham,Sandesham,0,1991,138
tt0354148,Vadakkunokkiyantram,Vadakkunokkiyantram,0,1989,120
tt0354575,The Five Obstructions,De fem benspænd,0,2003,90
tt0354593,Golden Chicken,Gam gai,0,2002,106
tt0354668,Save the Green Planet!,Jigureul jikyeora!,0,2003,118
tt0354770,Prince Nezha's Triumph Against Dragon King,Nezha nao hai,0,1979,61
tt0354899,The Science of Sleep,La science des rêves,0,2006,105
tt0355029,Wolfsburg,Wolfsburg,0,2003,90
tt0355169,Aaram Thamburan,Aaram Thamburan,0,1997,163
tt0355702,Lords of Dogtown,Lords of Dogtown,0,2005,107
tt0355715,His Excellency the Minister,Ma'ali al wazir,0,2002,115
tt0355742,Manmadhudu,Manmadhudu,0,2002,142
tt0355743,Mannar Mathai Speaking,Mannar Mathai Speaking,0,1995,150
tt0356487,Whisky Romeo Zulu,Whisky Romeo Zulu,0,2004,105
tt0356982,Paanch,Paanch,0,2003,130
tt0357058,Pupendo,Pupendo,0,2003,120
tt0357282,The King,O vasilias,0,2002,130
tt0357283,Silent Waters,Khamosh Pani,0,2003,99
tt0357413,Anchorman: The Legend of Ron Burgundy,Anchorman: The Legend of Ron Burgundy,0,2004,94
tt0357829,Kalyanaraman,Kalyanaraman,0,2002,126
tt0357905,Minnale,Minnale,0,2001,171
tt0357946,Nandanam,Nandanam,0,2002,145
tt0358273,Walk the Line,Walk the Line,0,2005,136
tt0358456,Earthlings,Earthlings,0,2005,95
tt0358569,Live Forever,Live Forever,0,2003,82
tt0359045,Bear Cub,Cachorro,0,2004,99
tt0359203,"Easy Riders, Raging Bulls: How the Sex, Drugs and Rock 'N' Roll Generation Saved Hollywood","Easy Riders, Raging Bulls: How the Sex, Drugs and Rock 'N' Roll Generation Saved Hollywood",0,2003,119
tt0359692,When the Last Sword Is Drawn,Mibu gishi den,0,2002,143
tt0359950,The Secret Life of Walter Mitty,The Secret Life of Walter Mitty,0,2013,114
tt0360216,The Year of the Yao,The Year of the Yao,0,2004,88
tt0360717,King Kong,King Kong,0,2005,187
tt0360960,Shadows of Time,Schatten der Zeit,0,2004,122
tt0361037,Tagore,Tagore,0,2003,175
tt0361127,The Woodsman,The Woodsman,0,2004,87
tt0361354,Beef,Beef,0,2003,103
tt0361596,Fahrenheit 9/11,Fahrenheit 9/11,0,2004,122
tt0361670,The Great Journey,Le grand voyage,0,2004,108
tt0361715,Duma,Duma,0,2005,100
tt0361748,Inglourious Basterds,Inglourious Basterds,0,2009,153
tt0361818,Kushi,Kushi,0,2000,178
tt0361862,The Machinist,The Machinist,0,2004,101
tt0362225,Tell No One,Ne le dis à personne,0,2006,131
tt0362227,The Terminal,The Terminal,0,2004,128
tt0362270,The Life Aquatic with Steve Zissou,The Life Aquatic with Steve Zissou,0,2004,119
tt0362548,Dhool,Dhool,0,2003,180
tt0362696,Haasil,Haasil,0,2003,160
tt0363060,Shara,Sharasôju,0,2003,100
tt0363163,Downfall,Der Untergang,0,2004,156
tt0363226,The Blind Swordsman: Zatoichi,Zatôichi,0,2003,116
tt0363510,The Revolution Will Not Be Televised,Chavez: Inside the Coup,0,2003,74
tt0363547,Dawn of the Dead,Dawn of the Dead,0,2004,101
tt0363589,Elephant,Elephant,0,2003,81
tt0364517,Love Me If You Dare,Jeux d'enfants,0,2003,93
tt0364569,Oldboy,Oldeuboi,0,2003,120
tt0364647,Virumandi,Virumandi,0,2004,175
tt0364930,Aileen: Life and Death of a Serial Killer,Aileen: Life and Death of a Serial Killer,0,2003,93
tt0365089,The Red Colored Grey Truck,Sivi kamion crvene boje,0,2004,95
tt0365109,Deep Blue,Deep Blue,0,2003,83
tt0365135,Double Dare,Double Dare,0,2004,81
tt0365376,A Tale of Two Sisters,"Janghwa, Hongryun",0,2003,114
tt0365748,Shaun of the Dead,Shaun of the Dead,0,2004,99
tt0365960,Zero Day,Zero Day,0,2002,92
tt0366304,Choker Bali: A Passion Play,Chokher Bali,0,2003,167
tt0366442,A Man in Our House,Fi Baytena Ragul,0,1961,159
tt0366532,Seducing Doctor Lewis,La grande séduction,0,2003,108
tt0366621,InuYasha the Movie 2: The Castle Beyond the Looking Glass,InuYasha: Kagami no naka no mugenjo,0,2002,99
tt0366623,Rumor of Love,Ishayat hub,0,1960,120
tt0366627,The Jacket,The Jacket,0,2005,103
tt0366721,Trilogy: The Weeping Meadow,Trilogia: To livadi pou dakryzei,0,2004,170
tt0366840,Okkadu,Okkadu,0,2003,171
tt0366943,Reconstruction,Reconstruction,0,2003,90
tt0367089,The Squid and the Whale,The Squid and the Whale,0,2005,81
tt0367110,Swades,"Swades: We, the People",0,2004,189
tt0367188,Modigliani,Modigliani,0,2004,128
tt0367495,Anbe Sivam,Anbe Sivam,0,2003,160
tt0367790,Baadasssss!,How to Get the Man's Foot Outta Your Ass,0,2003,109
tt0367859,The Man Who Copied,O Homem que Copiava,0,2003,124
tt0367878,Os Imortais,Os Imortais,0,2003,130
tt0367975,Lisbela and the Prisoner,Lisbela e o Prisioneiro,0,2003,106
tt0368400,Vaalee,Vaalee,0,1999,158
tt0368619,Brides,Nyfes,0,2004,128
tt0368658,Stage Beauty,Stage Beauty,0,2004,106
tt0368667,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,0,2003,68
tt0368711,End of the Century: The Story of the Ramones,End of the Century,0,2003,110
tt0368721,Faster,Faster,0,2003,103
tt0368909,Ong-Bak: The Thai Warrior,Ong-Bak,0,2003,105
tt0368913,Osama,Osama,0,2003,83
tt0368954,S21: The Khmer Rouge Killing Machine,"S21, la machine de mort khmère rouge",0,2003,101
tt0368962,Mirage,Iluzija,0,2004,107
tt0369060,Infernal Affairs II,Mou gaan dou II,0,2003,119
tt0369258,Bal-Can-Can,Bal-Kan-Kan,0,2005,89
tt0369339,Collateral,Collateral,0,2004,120
tt0369672,A Love Song for Bobby Long,A Love Song for Bobby Long,0,2004,119
tt0369702,The Sea Inside,Mar adentro,0,2004,126
tt0370244,9 Souls,Nain sôruzu,0,2003,120
tt0370986,Mysterious Skin,Mysterious Skin,0,2004,105
tt0371280,Crimson Gold,Talaye sorkh,0,2003,95
tt0371667,Etharkum Thuninthavan,Etharkum Thuninthavan,0,1977,117
